id,label,mislabel_score,dup_score,ood_score,sample_weight,exclude_reason
train_00050,0,0.2001723769354362,0.7070067405700684,0.6021978021933906,1.0,
train_00051,0,0.7658447660366487,0.6557216227054596,0.6014652014607952,1.0,
train_00052,1,0.1110471932331631,0.6387056529521942,0.8688644688581035,1.0,
train_00053,1,0.238904416365671,0.7057335793972015,0.979487179480004,1.0,ood
train_00054,0,0.4642765257672722,0.7138060629367828,0.5999999999956045,1.0,
train_00055,0,0.2831534020891215,0.6580386340618134,0.9765567765496224,1.0,ood
train_00056,1,0.2282835644051768,0.6870478749275207,0.8783882783818434,1.0,
train_00057,0,0.5123412891293185,0.7047799527645111,0.909890109883444,1.0,
train_00058,1,0.1515307077921305,0.7194894254207611,0.9142857142790164,1.0,
train_00059,0,0.385712633883388,0.688131469488144,0.6091575091530466,1.0,
train_00060,0,0.0291019833198398,0.9952075123786926,0.9992673992600788,1.0,ood
train_00061,1,0.9877973516441756,0.7028095781803131,0.5956043956000322,0.11098238352024192,
train_00062,0,0.1292898909145317,0.958452045917511,0.6636630036581417,1.0,
train_00063,0,0.4650417068410601,0.6678459405899048,0.5941391941348415,1.0,
train_00064,0,0.0067923240303815,0.6797778189182282,0.6698168498119428,1.0,
train_00065,0,0.1822270111419497,0.6864747703075409,0.6073260073215581,1.0,
train_00066,0,0.0722499859648297,0.650084811449051,0.8993406593340708,1.0,
train_00067,0,0.9140496398758104,0.6913788735866546,0.9010989010922996,0.17735532411177057,
train_00068,0,0.2224008382508805,0.6973932266235352,0.6197802197756793,1.0,
train_00069,1,0.9194714830953332,0.7380071878433228,0.6190476190430839,0.1724756652142001,
train_00070,0,0.2024884929365628,0.6861607193946838,0.964908424901356,1.0,
train_00071,0,0.0088618128525816,0.7117784678936004,0.8989010988945136,1.0,
train_00072,1,0.0457647932224016,0.6854354500770569,0.6168498168452978,1.0,
train_00073,0,0.3956954314313307,0.6844708144664764,0.9479853479784032,1.0,
train_00074,1,0.9644073293701968,0.6697812974452972,0.6161172161127025,0.13203340356682292,
train_00075,0,0.3955191724384264,0.7496469378471374,0.9802197802125991,1.0,ood
train_00076,0,0.802133643153643,0.594673490524292,0.995604395597102,1.0,ood
train_00077,0,0.0114677986190099,0.7243679881095886,0.6153846153801071,1.0,
train_00078,0,0.2209371036397588,0.7074725985527038,0.9882783882711482,1.0,ood
train_00079,0,0.0339650343820981,0.688714450597763,0.6205128205082747,1.0,
train_00080,1,0.2578072133754754,0.8244682967662811,0.6146520146475117,1.0,
train_00081,1,0.2899365632613581,0.6452620148658752,0.6279120879074879,1.0,
train_00082,1,0.3889801781358553,0.992257171869278,0.6124542124497256,1.0,dup
train_00083,0,0.1559490676601474,0.7136421978473664,0.6117216117171302,1.0,
train_00084,0,0.986415498353525,0.6750470995903015,0.610989010984535,0.1122260514818274,
train_00085,1,0.7955507477990721,0.6438632905483246,0.9912087912015296,1.0,ood
train_00086,1,0.528896031620938,0.8590620756149292,0.8894505494440335,1.0,
train_00087,0,0.020479297813469,0.9992417454719544,0.6387545787498992,1.0,dup
train_00088,0,0.6294341535678384,0.6903901040554046,0.9252747252679469,1.0,
train_00089,1,0.4798659478987943,0.7043803930282593,0.7958241758183456,1.0,
train_00090,0,0.2119117097946937,0.7118100762367248,0.6520146520098754,1.0,
train_00091,1,0.0443454937242507,0.787650215625763,0.7098901098849093,1.0,
train_00092,1,0.2477785818339772,0.7248631358146667,0.6527472527424708,1.0,
train_00093,0,0.0022562599504106,0.6718145430088043,0.7157509157456722,1.0,
train_00094,0,0.130220035966418,0.7439879477024078,0.6930402930352159,1.0,
train_00095,0,0.0675794491479153,0.6877171635627746,0.6923076923026205,1.0,
train_00096,1,0.1291000650565372,0.7266142904758452,0.6915750915700252,1.0,
train_00097,0,0.04196987383118,0.6991162240505218,0.893772893766346,1.0,
train_00098,0,0.0587642683400145,0.9777482151985168,0.8835164835100109,1.0,
train_00099,1,0.2527670377546216,0.6997099637985229,0.6893772893722391,1.0,
train_00100,0,0.2399017358836329,0.6842521548271179,0.828644688638618,1.0,
train_00101,0,0.1684875306123879,0.6944783806800843,0.9641025640955012,1.0,
train_00102,0,0.6142395578850207,0.6955186069011687,0.6886446886396437,1.0,
train_00103,0,0.1941267626248494,0.7048147022724152,0.7454945054890441,1.0,
train_00104,0,0.109643220695481,0.7292654693126679,0.6864468864418576,1.0,
train_00105,0,0.0164921973818025,0.6926856100559234,0.6857142857092622,1.0,
train_00106,0,0.211201235390528,0.7327275276184082,0.997802197794888,1.0,ood
train_00107,1,0.0964314423422074,0.6569818198680877,0.6842490842440715,1.0,
train_00108,0,0.2903281466630893,0.6617880880832672,0.6835164835114761,1.0,
train_00109,0,0.6081907063542281,0.7096542418003082,0.6827838827788808,1.0,
train_00110,0,0.0261137765787644,0.7121025025844574,0.6879120879070483,1.0,
train_00111,0,0.1365069346084739,0.7027809143066406,0.695238095233002,1.0,
train_00112,0,0.7350971139817477,0.6330120146274567,0.7056410256358562,1.0,
train_00113,1,0.2994990502540283,0.7189914226531982,0.6967032966981928,1.0,
train_00114,0,0.0111491268433497,0.6927162945270537,0.8644688644625315,1.0,
train_00115,1,0.0437839596477401,0.9884195744991302,0.9592673992603716,1.0,
train_00116,0,0.1119654236668774,0.707887864112854,0.7084249084197185,1.0,
train_00117,1,0.3018809253198321,0.7160059928894043,0.7076923076871232,1.0,
train_00118,0,0.0036855447223752,0.6473924279212951,0.8632967032903789,1.0,
train_00119,1,0.6635789241644132,0.6805994212627411,0.7062271062219324,1.0,
train_00120,0,0.0813213876765462,0.6600840508937835,0.7054945054893371,1.0,
train_00121,1,0.423864183417186,0.707117462158203,0.7047619047567417,1.0,
train_00122,0,0.1144839408003488,0.6797778189182282,0.7040293040241463,1.0,
train_00123,0,0.767315966956927,0.6996807754039764,0.703296703291551,1.0,
train_00124,0,0.0374215394100063,0.9975084722042084,0.9195604395537028,1.0,dup
train_00125,1,0.9234607465507128,0.7000620067119598,0.7018315018263602,0.16888532810435852,
train_00126,0,0.9258412833421416,0.9982364237308502,0.7010989010937649,1.0,dup
train_00127,1,0.0449918246523661,0.6379267215728759,0.7003663003611695,1.0,
train_00128,0,0.9885142632888332,0.669966036081314,0.961904761897715,0.11033716304005015,
train_00129,0,0.0774936738670177,0.7140228688716888,0.8717948717884851,1.0,
train_00130,0,0.0345150070795087,0.7396822571754456,0.6989010988959788,1.0,
train_00131,0,0.0025210110128632,0.8005463123321532,0.9164835164768024,1.0,
train_00132,0,0.9245961962273378,0.6525631844997406,0.863736263729936,0.16786342339539595,
train_00133,0,0.0076115794349207,0.9752582490444184,0.6820512820462854,1.0,
train_00134,0,0.9712291692683224,0.9807470321655272,0.7202930402877634,0.1258937476585098,
train_00135,1,0.0304560237822163,0.9898549139499664,0.6805860805810947,1.0,
train_00136,1,0.3979544787029262,0.673655343055725,0.734432234426854,1.0,
train_00137,0,0.8187188044434831,0.6791040480136872,0.6644688644639967,1.0,
train_00138,0,0.0335455294198119,0.686084121465683,0.67340659340166,1.0,
train_00139,1,0.0420139995016214,0.7623801708221436,0.6630036629988059,1.0,
train_00140,1,0.0209901690191671,0.9950235843658448,0.8769230769166526,1.0,
train_00141,0,0.3240166623458853,0.6990603446960448,0.6615384615336152,1.0,
train_00142,1,0.8141305669740083,0.7146310746669768,0.945787545780617,1.0,
train_00143,0,0.4182708072489309,0.7403333365917206,0.6608058608010198,1.0,
train_00144,0,0.2797197370481945,0.7180598318576812,0.6600732600684244,1.0,
train_00145,0,0.0944105635184224,0.6835141241550445,0.665201465196592,1.0,
train_00146,0,0.0698451474672411,0.6997016429901123,0.6593406593358291,1.0,
train_00147,0,0.0219266087674756,0.664534443616867,0.749597069591578,1.0,
train_00148,0,0.0821948337879893,0.6957097113132477,0.9296703296635188,1.0,
train_00149,0,0.6166630002135731,0.7265852868556977,0.8099633699574362,1.0,
train_00150,0,0.5378130398369992,0.7102022886276245,0.6556776556728522,1.0,
train_00151,1,0.0010356933923868,0.7963168263435363,0.6549450549402569,1.0,
train_00152,1,0.0863016248488552,0.6684472680091857,0.6542124542076615,1.0,
train_00153,1,0.974483325548308,0.710346794128418,0.6534798534750661,0.1229650070065228,
train_00154,0,0.7817500412930151,0.7126053750514985,0.6586080586032337,1.0,
train_00155,1,0.6350817369227153,0.9580774009227752,0.7523076923021809,1.0,
train_00156,0,0.543424485828705,0.6696982920169829,0.9523809523739754,1.0,
train_00157,0,0.0158560333019846,0.6996674239635468,0.673260073255141,1.0,
train_00158,1,0.1506255535577251,0.7341990172863007,0.667399267394378,1.0,
train_00159,0,0.242731846215208,0.9794554591178892,0.8736263736199735,1.0,
train_00160,1,0.9840526398865772,0.6834159553050995,0.9597069596999288,0.11435262410208047,
train_00161,1,0.0372734565285127,0.6759725749492644,0.6776556776507132,1.0,
train_00162,0,5.367495933975644e-05,0.7460627555847168,0.969963369956264,1.0,
train_00163,1,0.0444341959222648,0.6956197440624237,0.9179487179419932,1.0,
train_00164,1,0.3591059941428538,0.7681054592132568,0.6754578754529271,1.0,
train_00165,0,0.3843624524174295,0.6452022969722748,0.9941391941319112,1.0,ood
train_00166,0,0.6709899255696281,0.7207141101360321,0.6798534798484993,1.0,
train_00167,1,0.4892384194014332,0.7020150184631347,0.6739926739877363,1.0,
train_00168,0,0.6444946978924957,0.6801882147789001,0.6725274725225456,1.0,
train_00169,0,0.9420024219970587,0.6269814431667328,0.7359706959653043,0.15219782020264716,
train_00170,0,0.069979704342926,0.6540865123271942,0.9611721611651196,1.0,
train_00171,0,0.1674562448724437,0.6723801553249359,0.9985347985274834,1.0,ood
train_00172,0,0.730365168582488,0.6846504867076874,0.6703296703247595,1.0,
train_00173,0,0.0024543002641401,0.6828724443912506,0.8974358974293228,1.0,
train_00174,0,0.3200133052805723,0.6844972193241119,0.6688644688595689,1.0,
train_00175,1,0.0001994136293774,0.974965637922287,0.9128205128138256,1.0,
train_00176,1,0.1677095221425072,0.6840940177440643,0.9750915750844316,1.0,
train_00177,1,0.7426824646365773,0.8351031243801117,0.9267399267331377,1.0,
train_00178,0,0.1430358513379644,0.6851664006710052,0.9663003662932872,1.0,
train_00179,0,0.9227531146306592,0.6969991803169251,0.65128205127728,0.16952219683240666,
train_00180,0,0.0293807606706063,0.6797526240348816,0.6505494505446847,1.0,
train_00181,1,0.2472905618210158,0.7164100229740142,0.8871794871729878,1.0,
train_00182,1,0.0023606605637336,0.7113947570323944,0.8052747252688259,1.0,
train_00183,0,0.3946232565522981,0.6628045499324798,0.9501831501761892,1.0,
train_00184,0,0.0317019619532922,0.7051159560680389,0.7010256410205054,1.0,
train_00185,0,0.0942357262923026,0.743977928161621,0.6476190476143032,1.0,
train_00186,0,0.1201307154465199,0.7675568521022796,0.6468864468817078,1.0,
train_00187,1,0.6581820365601745,0.9778392493724822,0.6876923076872697,1.0,
train_00188,1,0.9562446259556592,0.878132688999176,0.626300366295778,0.13937983663990672,
train_00189,0,0.2430084998714271,0.6969181954860687,0.5743589743547667,1.0,
train_00190,1,0.0730615271494029,0.6820006549358368,0.5736263736221713,1.0,
train_00191,1,0.2192974920655149,0.7020001769065857,0.5663003662962176,1.0,
train_00192,1,0.2127034216497119,0.6882778763771057,0.5091575091537791,1.0,
train_00193,0,0.552593165331746,0.6548892199993133,0.5084249084211837,1.0,
train_00194,1,0.9541894340783216,0.9762166440486908,0.9472527472458078,0.14122950932951062,
train_00195,0,0.1293702661229569,0.9947195291519164,0.9040293040226812,1.0,
train_00196,0,0.1354639630393677,0.7067195892333984,0.8849816849752017,1.0,
train_00197,0,0.013018605161504,0.7750839471817017,0.5054945054908023,1.0,
train_00198,1,0.0352411868627341,0.708180159330368,0.5106227106189698,1.0,
train_00199,1,0.815199724367613,0.7120087623596192,0.562124542120424,1.0,
train_00200,0,0.6880566157744163,0.6859506964683533,0.8594139194076234,1.0,
train_00201,1,0.0616957241686223,0.664410537481308,0.7402197802143573,1.0,
train_00202,0,0.0054724232218548,0.7019344449043274,0.53113553113164,1.0,
train_00203,0,0.6628117873992732,0.6945850312709808,0.9186813186745884,1.0,
train_00204,0,0.0811489297292219,0.6342796146869659,0.794505494499674,1.0,
train_00205,1,0.9874486606432876,0.7163368344306946,0.5564102564061801,0.11129620542104113,
train_00206,1,0.282234055467335,0.6909059703350067,0.5282051282012586,1.0,
train_00207,0,0.0014676320005404,0.67773557305336,0.5274725274686632,1.0,
train_00208,0,0.6603831259729064,0.6785036146640777,0.5267399267360678,1.0,
train_00209,0,0.0002333109825009,0.6895225286483764,0.5318681318642354,1.0,
train_00210,0,0.4286167115077614,0.6883666634559631,0.8820512820448202,1.0,
train_00211,1,0.2366611770736056,0.6745181620121001,0.7949450549392312,1.0,
train_00212,0,0.3813432344161331,0.6693698465824127,0.5238095238056865,1.0,
train_00213,0,0.0090646107446833,0.7070064067840576,0.5230769230730911,1.0,
train_00214,1,0.3287613551835466,0.6992381572723388,0.5223443223404957,1.0,
train_00215,0,0.8152770018985952,0.650916588306427,0.8980952380886587,1.0,
train_00216,0,0.623780663057379,0.6737961351871491,0.937728937722068,1.0,
train_00217,1,0.1254885656088284,0.6797978401184082,0.520879120875305,1.0,
train_00218,0,0.1863498015602296,0.7148536145687103,0.5201465201427096,1.0,
train_00219,1,0.3229306618341677,0.7482070565223693,0.5135531135493513,1.0,
train_00220,0,0.3416062657902881,0.7020281910896301,0.5179487179449235,1.0,
train_00221,0,0.4376317974690822,0.6639399468898772,0.9230769230701606,1.0,
train_00222,0,0.8022923768707682,0.660433441400528,0.5120879120841606,1.0,
train_00223,0,0.0001793459198533,0.664948832988739,0.9391941391872588,1.0,
train_00224,0,0.4045215086614799,0.7049559295177459,0.9069597069530626,1.0,
train_00225,0,0.0426499502461036,0.643999207019806,0.5113553113515652,1.0,
train_00226,0,0.956975990035928,0.7266142904758452,0.7599267399211728,0.13872160896766472,
train_00227,0,0.7610680340012329,0.7121537089347839,0.5098901098863745,1.0,
train_00228,0,0.9899497533579794,0.668273115158081,0.5091575091537791,0.10904522197781852,
train_00229,0,0.0057840239405943,0.9995814323425292,0.5084249084211837,1.0,
train_00230,1,0.0043455467081229,0.6341523587703705,0.7391941391887238,1.0,
train_00231,1,0.0971305316509777,0.7433456301689148,0.915750915744207,1.0,
train_00232,0,0.6005313960801377,0.7130582988262176,0.5062271062233976,1.0,
train_00233,0,0.1138848608800228,0.7041932761669158,0.8369230769169457,1.0,
train_00234,0,0.0883301957353227,0.6922052025794982,0.490842490838895,1.0,
train_00235,1,0.8441506456181183,0.6815374553203583,0.6155311355266262,1.0,
train_00236,0,0.0739581813338698,0.7756852090358735,0.6460805860758528,1.0,
train_00237,1,0.0965864770555849,0.6929318845272063,0.5202930402892286,1.0,
train_00238,1,0.985385050701134,0.6434541344642639,0.991941391934125,1.0,ood
train_00239,0,0.6874564577961891,0.7089667022228241,0.4761904761869877,1.0,
train_00240,0,0.7941516252238795,0.6887033760547638,0.4813186813151552,1.0,
train_00241,1,0.0823186388794313,0.7063218295574187,0.6164835164790001,1.0,
train_00242,0,0.0406918835068695,0.7044771373271942,0.4959706959670625,1.0,
train_00243,0,0.0198321232654281,0.6955070972442627,0.5696703296661563,1.0,
train_00244,1,0.9599030659748716,0.9642677426338196,0.9289377289309236,0.13608724062261557,
train_00245,1,0.0405368491759665,0.6681694686412811,0.6534065934018066,1.0,
train_00246,0,0.8871531919658695,0.693359625339508,0.5003663003626347,0.20156212723071742,
train_00247,0,0.1950367058017658,0.6792559802532196,0.6282051282005259,1.0,
train_00248,0,0.9941595211728572,0.6424125373363494,0.498901098897444,0.10525643094442849,
train_00249,0,0.0723643464545917,0.6567914843559265,0.8573626373563563,1.0,
train_00250,0,0.1396474536091895,0.7731444656848907,0.4974358974322532,1.0,
train_00251,0,0.2937335414035867,0.7875812232494355,0.8967032966967275,1.0,
train_00252,0,0.1736889824937732,0.6968156397342682,0.5338461538422429,1.0,
train_00253,1,0.6530614707128511,0.6622079551219939,0.4952380952344671,1.0,
train_00254,0,0.91174787047645,0.6977963745594025,0.9172161172093978,0.17942691657119503,
train_00255,1,0.0469826558147787,0.96855770945549,0.4937728937692764,1.0,
train_00256,0,0.0014803180321274,0.6886495172977447,0.935531135524282,1.0,
train_00257,1,0.2473220897988656,0.6700782239437103,0.4923076923040857,1.0,
train_00258,0,0.1790038787412887,0.9933545529842376,0.4915750915714903,1.0,dup
train_00259,1,0.7370650728276958,0.6686717927455902,0.490842490838895,1.0,
train_00260,0,0.194749414098657,0.6941844403743744,0.6780219780170108,1.0,
train_00261,1,0.9634028323209072,0.9794554591178892,0.8607326007262951,0.13293745091118347,
train_00262,0,0.9319215206918816,0.7023861885070801,0.5333333333294261,0.16127063137730657,
train_00263,1,0.8680077389964258,0.7046310484409333,0.5340659340620215,0.21879303490321678,
train_00264,1,0.0768786184864922,0.6948328375816345,0.575091575087362,1.0,
train_00265,0,0.4611568281152516,0.7279501080513,0.5743589743547667,1.0,
train_00266,0,0.1746872666120833,0.9604945302009582,0.5736263736221713,1.0,
train_00267,0,0.723089701679465,0.7127416610717774,0.6720146520097288,1.0,
train_00268,1,0.1430846941219813,0.6790646314620972,0.6768498168448582,1.0,
train_00269,0,0.8775451273039582,0.6889776825904845,0.8739926739862712,0.21020938542643763,
train_00270,0,0.1929192810909911,0.800533777475357,0.5706959706917898,1.0,
train_00271,0,0.8870949306817598,0.672514796257019,0.5758241758199574,0.20161456238641617,
train_00272,1,0.4072412043157992,0.7055285036563873,0.5699633699591945,1.0,
train_00273,1,0.9670920096578935,0.6870073795318603,0.6352380952334415,0.12961719130789584,
train_00274,0,0.0608948632171094,0.9985024094581604,0.7073260073208254,1.0,
train_00275,0,0.9330914080020852,0.7063054025173188,0.9245421245353516,0.16021773279812324,
train_00276,0,0.043478517761864,0.9950343430042268,0.8959706959641321,1.0,
train_00277,0,0.2128092450624079,0.8567602217197419,0.5762637362595145,1.0,
train_00278,1,0.1085937673059714,0.6987297415733338,0.9340659340590912,1.0,
train_00279,1,0.3082255451526801,0.6745190560817718,0.5641025640984315,1.0,
train_00280,1,0.6725584805320388,0.6851944983005523,0.8886446886381785,1.0,
train_00281,0,0.6487908988848152,0.7064502477645873,0.5765567765525528,1.0,
train_00282,1,0.1043102549561714,0.6993147611618042,0.5772893772851481,1.0,
train_00283,0,0.0446711685088291,0.962036633491516,0.6107692307647563,1.0,
train_00284,1,0.0549044847841031,0.6428645551204681,0.8754578754514619,1.0,
train_00285,1,0.0282016522649511,0.7063783705234528,0.5897435897392693,1.0,
train_00286,1,0.8453252953393792,0.7152308523654938,0.5926739926696507,1.0,
train_00287,0,0.122416274021637,0.7080210626125336,0.945787545780617,1.0,
train_00288,0,0.0246929692361314,0.9952075123786926,0.999999999992674,1.0,ood
train_00289,0,0.7276743153933396,0.7482070565223693,0.5875457875414832,1.0,
train_00290,1,0.6064564183621954,0.6966542422771453,0.5868131868088878,1.0,
train_00291,0,0.1411909016263594,0.678690356016159,0.8703296703232943,1.0,
train_00292,0,0.0099276504369401,0.6801614820957184,0.6689377289328283,1.0,
train_00293,0,0.3059542599330473,0.7098279535770415,0.6095970695926037,1.0,
train_00294,0,0.45551339657541,0.6969878852367402,0.5838827838785065,1.0,
train_00295,0,0.495584106547723,0.7186262965202331,0.583150183145911,1.0,
train_00296,1,0.1367948762584117,0.6950586438179016,0.8571428571365778,1.0,
train_00297,1,0.8873385951151476,0.7508399546146393,0.5816849816807202,0.20139526439636712,
train_00298,1,0.1983434571237918,0.6618102252483368,0.9223443223375654,1.0,
train_00299,1,0.8753448589205719,0.7101355612277984,0.949450549443594,0.21218962697148525,
train_00300,0,0.0195936803252875,0.6928360164165497,0.580952380948125,1.0,
train_00301,0,0.049203441242158,0.8418106496334076,0.6983150183099025,1.0,
train_00302,1,0.8049497319001979,0.6820846140384673,0.5945787545743988,1.0,
train_00303,0,0.0337676830916519,0.7074778616428374,0.5787545787503389,1.0,
train_00304,0,0.3464764181112639,0.6469121873378754,0.5633699633658361,1.0,
train_00305,0,0.0692103696164913,0.6831718564033509,0.7309157509103963,1.0,
train_00306,1,0.2049743348299397,0.7134571194648742,0.5619047619006454,1.0,
train_00307,0,0.1831080974097802,0.6952521681785584,0.9912087912015296,1.0,ood
train_00308,1,0.3324268039602887,0.6774526059627533,0.6339194139147699,1.0,
train_00309,1,0.7404329915728636,0.70475555062294,0.5604395604354547,1.0,
train_00310,1,0.8425057395244524,0.7070064067840576,0.7721611721555153,1.0,
train_00311,1,0.4663749149817836,0.6652827441692353,0.7904761904703995,1.0,
train_00312,1,0.5823200458369667,0.7114914357662201,0.5706959706917898,1.0,
train_00313,1,0.364748637727725,0.9751677989959716,0.5699633699591945,1.0,
train_00314,0,0.9875818687038412,0.5932900369167328,0.5692307692265991,0.11117631816654283,
train_00315,0,0.5710519692436496,0.7285285890102386,0.5684981684940037,1.0,
train_00316,0,0.0462114827672758,0.6664579808712006,0.7267399267346026,1.0,
train_00317,1,0.0489166628431513,0.7335620880126953,0.5728937728895759,1.0,
train_00318,0,0.123962936793205,0.9407422006130218,0.7113553113501,1.0,
train_00319,0,0.0280260885485976,0.6467415809631347,0.9142857142790164,1.0,
train_00320,0,0.0105073316880677,0.6809719502925873,0.5655677655636222,1.0,
train_00321,0,0.0958793105335301,0.7362116992473602,0.5648351648310269,1.0,
train_00322,1,0.4172286215881995,0.6843540489673614,0.9392673992605182,1.0,
train_00323,0,0.3217663753704582,0.6188417613506316,0.7558241758186387,1.0,
train_00324,0,0.8327721248302051,0.6950586438179016,0.6217582417536868,1.0,
train_00325,1,0.0829262314092659,0.6969991803169251,0.5619047619006454,1.0,
train_00326,0,0.1021180280009756,0.8364006578922272,0.56117216116805,1.0,
train_00327,1,0.0172258772828916,0.6687530994415283,0.5679120879079274,1.0,
train_00328,1,0.914620061341343,0.6631062030792236,0.766520146514531,0.17684194479279125,
train_00329,0,0.5710528956815888,0.8219399571418762,0.6512087912040204,1.0,
train_00330,0,0.0605615660852703,0.6999913692474364,0.5604395604354547,1.0,
train_00331,0,0.0012741262371553,0.6926856100559234,0.9421245421176402,1.0,
train_00332,0,0.0730634866522726,0.6823527991771698,0.6688644688595687,1.0,
train_00333,0,0.0991875014085856,0.7356856465339661,0.5589743589702639,1.0,
train_00334,0,0.004572328970208,0.7162363171577453,0.9509157509087846,1.0,
train_00335,0,0.8298019186521889,0.7003212451934815,0.9750915750844316,1.0,
train_00336,1,0.0189833512227975,0.6768850266933442,0.5575091575050732,1.0,
train_00337,0,0.7036863617041064,0.7118100762367248,0.5567765567724778,1.0,
train_00338,0,0.5275649696916032,0.7179140269756317,0.5560439560398825,1.0,
train_00339,1,0.4931486369446861,0.6955687642097472,0.56117216116805,1.0,
train_00340,0,0.9709870765027993,0.6175073564052582,0.7691575091518744,0.1261116311474807,
train_00341,1,0.0020852640894736,0.9634053468704225,0.9391941391872588,1.0,
train_00342,1,0.3289740451247525,0.6950562417507171,0.5538461538420965,1.0,
train_00343,1,0.8823776951499209,0.7163368344306946,0.7301831501778009,0.20586007436507114,
train_00344,0,0.0166649264767725,0.6945907115936278,0.5523809523769057,1.0,
train_00345,1,0.2750707929303126,0.708206409215927,0.5516483516443104,1.0,
train_00346,0,0.0566501046318369,0.9752582490444184,0.550915750911715,1.0,
train_00347,1,0.05221381652254,0.6979733169078827,0.5501831501791196,1.0,
train_00348,0,0.9717335074833934,0.9807470321655272,0.9289377289309236,0.12543984326494595,
train_00349,0,0.2445613496412446,0.6844128131866455,0.6872527472477125,1.0,
train_00350,0,0.057617601352571,0.6669808089733124,0.65128205127728,1.0,
train_00351,0,0.970196147455426,0.6289338529109955,0.9449084249015024,0.1268234672901165,
train_00352,0,0.268228235424331,0.7020838201045989,0.7120879120826954,1.0,
train_00353,1,0.4592149861603701,0.7252309083938598,0.9567765567695476,1.0,
